ticker,name,close,change,volume,market_cap,logo,sector,subsector,type,subtype,asset_class,turnover_proxy
WALM34,WALM34,36.92,-1.96,20892.0,4788917958122.725,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,771332.64
IRBR3F,IRB - BRASIL RESSEGUROS S.A.,52.27,5.81,20636.0,4007200360.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,1078643.72
ACWI11,ACWI11,17.87,0.79,20529.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,366853.23000000004
KLBN3F,KLABIN S.A.,3.61,0.28,20380.0,21058320198.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,73571.8
BEEF3F,MINERVA S.A.,3.22,5.57,20280.0,2984013791.0,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,stock,stock,AÇÃO B3,65301.600000000006
DIRR3F,DIRECIONAL ENGENHARIA S.A.,10.52,-0.28,20099.0,5506938401.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,211441.47999999998
BSOX39,ISHARES SEMICONDUCTOR ETF,71.88,0.29,20079.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1443278.52
P2LT34,P2LT34,302.0,-3.21,19696.0,2237013462579.303,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,5948192.0
N1VO34,N1VO34,29.55,-2.57,19428.0,1056715723823.8976,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,574097.4
COGN3F,COGNA EDUCAÇÃO S.A.,2.16,-0.92,19329.0,4514114627.0,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,stock,stock,AÇÃO B3,41750.64
RECV3F,PETRORECÔNCAVO S.A.,10.55,-1.49,19319.0,3125025410.0,https://icons.brapi.dev/icons/BRAPI.svg,Energy Minerals,,stock,stock,AÇÃO B3,203815.45
RECT11,RECT11,32.71,-0.03,19293.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,631074.03
RZAK11,RZAK11,76.69,-1.17,19222.0,,https://icons.brapi.dev/icons/RZAK11.svg,,Multicategoria,fund,fii,FII,1474135.18
GGBR3,GERDAU S.A.,21.0,-0.57,19200.0,45688884896.0,https://icons.brapi.dev/icons/GGBR3.svg,Non-Energy Minerals,Siderurgia,stock,stock,AÇÃO B3,403200.0
HREC11,HREC11,8.07,0.62,19090.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,154056.30000000002
QSOL11,QSOL11,4.69,-1.05,19058.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,89382.02
ECOM3,ECOM3,0.98,0.0,18900.0,38561867.0,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,stock,stock,AÇÃO B3,18522.0
AGRX11,AGRX11,7.94,0.51,18801.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fi-agro,FIAGRO,149279.94
TPIS3,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,8.23,-3.4,18700.0,353636279.0,https://icons.brapi.dev/icons/TPIS3.svg,Transportation,Exploração de Rodovias,stock,stock,AÇÃO B3,153901.0
RECM11,RECM11,7.6,0.53,18340.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,139384.0
RADL3F,RAIA DROGASIL S.A.,17.57,-4.25,18307.0,31981024607.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,321653.99
XPCI11,XPCI11,78.4,-0.14,18288.0,,https://icons.brapi.dev/icons/XPCI11.svg,,Outros,fund,fii,FII,1433779.2000000002
VWRA11,VWRA11,116.98,0.43,18199.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,2128919.02
RBRP11,RBRP11,42.99,-0.26,18062.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,776485.38
MGEL4,MANGELS INDUSTRIAL S.A.,5.41,3.05,18000.0,172629552.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,97380.0
IFRI11,IFRI11,100.5,-0.26,17905.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,1799452.5
SAPR3F,CIA SANEAMENTO DO PARANA - SANEPAR,7.12,3.49,17882.0,9722089088.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,127319.84
SHOW3,T4F ENTRETENIMENTO S.A.,6.08,0.16,17700.0,40919464.0,https://icons.brapi.dev/icons/SHOW3.svg,Consumer Services,Produção de Eventos e Shows,stock,stock,AÇÃO B3,107616.0
AUVP11,AUVP11,115.87,0.22,17594.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,2038616.78
C1GP34,C1GP34,1.69,0.0,17462.0,69640043754.55019,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,29510.78
HGRE11,HGRE11,114.95,0.0,17420.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,2002429.0
RPMG3,REFINARIA DE PETROLEOS MANGUINHOS S.A.,0.85,-6.59,17400.0,57531640.0,https://icons.brapi.dev/icons/RPMG3.svg,Energy Minerals,Exploração. Refino e Distribuição,stock,stock,AÇÃO B3,14790.0
DOLX11,DOLX11,48.36,0.44,17300.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,836628.0
ITUB3F,ITAU UNIBANCO HOLDING S.A.,41.74,0.51,17196.0,438813067013.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,717761.04
RBHG11,RBHG11,56.49,2.3,17059.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,963662.91
SPG215,SPG215,22.86,8.86,17000.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,388620.0
KFOF11,KFOF11,74.85,-0.87,16440.0,,https://icons.brapi.dev/icons/KFOF11.svg,,Multicategoria,fund,fii,FII,1230534.0
SAUD3F,SAUD3F,13.74,1.55,16220.0,40109978632.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,222862.80000000002
CVCB3F,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,1.33,2.31,16208.0,672745766.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,stock,stock,AÇÃO B3,21556.64
TOPP11,TOPP11,63.46,-1.72,16124.0,,https://icons.brapi.dev/icons/TOPP11.svg,,Outros,fund,fii,FII,1023229.04
AERI3,AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S/A,2.23,0.45,16000.0,137906831.0,https://icons.brapi.dev/icons/AERI3.svg,Producer Manufacturing,Máq. e Equip. Industriais,stock,stock,AÇÃO B3,35680.0
MFII11,MFII11,30.6,-0.65,15520.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,474912.0
TRXY11,TRXY11,7.49,1.22,15398.0,,https://icons.brapi.dev/icons/TRXY11.svg,,Multicategoria,fund,fii,FII,115331.02
GMAT3F,GRUPO MATEUS S.A.,3.91,3.44,15314.0,8730994043.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,59877.740000000005
UTEC11,UTEC11,30.29,0.17,15308.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,463679.32
GRUL11,GRUL11,8.24,1.48,15257.0,,https://icons.brapi.dev/icons/GRUL11.svg,,Logística,fund,fii,FII,125717.68000000001
SYNE3F,SYN PROP E TECH S.A.,3.59,-5.77,15242.0,569363763.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,54718.78
NOKI34,NOKI34,56.25,2.65,15167.0,311446224774.9184,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,853143.75
BEWY39,ISHARES MSCI SOUTH KOREA ETF,118.99,2.72,15135.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1800913.65
ALUP11F,ALUPAR INVESTIMENTO S/A,31.59,0.1,15054.0,,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,475555.86
SPXU11,SPXU11,17.32,0.29,15034.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,260388.88
BIBB39,ISHARES BIOTECHNOLOGY ETF,69.02,-0.2,15030.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,1037370.6
CSNA3F,CIA SIDERURGICA NACIONAL,4.58,0.22,14994.0,6013201009.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,68672.52
FIND11,FIND11,166.17,0.57,14952.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,2484573.84
BPAC3,BCO BTG PACTUAL S.A.,21.04,1.79,14900.0,195434665088.0,https://icons.brapi.dev/icons/BPAC3.svg,Finance,Bancos,stock,stock,AÇÃO B3,313496.0
SANB11F,BCO SANTANDER (BRASIL) S.A.,30.05,1.83,14816.0,,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,445220.8
ABEV3F,AMBEV S.A.,14.69,-1.8,14766.0,235129730499.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,stock,stock,AÇÃO B3,216912.53999999998
TVRI11,TVRI11,88.86,0.41,14748.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fii,FII,1310507.28
GOLB11,GOLB11,110.02,0.85,14743.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1622024.8599999999
BCDI11,BCDI11,98.98,1.24,14730.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fi-infra,FI-INFRA,1457975.4000000001
S2EA34,S2EA34,25.47,-1.01,14718.0,392779984742.58966,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,374867.45999999996
HABT11,HABT11,67.19,-1.18,14702.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,987827.38
TRBL11,TRBL11,49.7,0.0,14692.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Logística,fund,fii,FII,730192.4
AMBP3F,AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A,0.15,-6.25,14678.0,250562815.0,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,stock,stock,AÇÃO B3,2201.7
INEP4,INEPAR S.A. INDUSTRIA E CONSTRUCOES,1.41,4.44,14500.0,77198770.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,20445.0
SANB4F,BCO SANTANDER (BRASIL) S.A.,14.92,2.19,14477.0,111840592848.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,215996.84
FLRY3F,FLEURY S.A.,18.3,-0.54,14402.0,10006673661.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,263556.60000000003
QCOM34,QCOM34,71.02,-0.21,14349.0,899989782324.4929,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1019065.98
USIM5F,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,6.31,-2.92,14234.0,7456178047.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,89816.54
ISEN11,ISEN11,118.17,-0.3,14174.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,1674941.58
RBFM11,RBFM11,9.8,0.0,14017.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,137366.6
MSCD34,MSCD34,94.49,1.45,13981.0,2583113130769.631,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,1321064.69
ONCO3F,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.,0.72,1.41,13963.0,795463106.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,10053.359999999999
UGPA3F,ULTRAPAR PARTICIPACOES S.A.,32.15,-0.62,13952.0,34959172752.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,448556.8
SHUL4F,SCHULZ S.A.,4.22,0.0,13897.0,4918683294.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,58645.34
MATB11,MATB11,60.57,-0.3,13719.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,830959.83
JDCO34,JDCO34,25.29,0.12,13657.0,197718944581.3864,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,345385.52999999997
KIVO11,KIVO11,52.65,-0.27,13630.0,117338242.0,https://icons.brapi.dev/icons/KIVO11.svg,Miscellaneous,Outros,fund,fii,FII,717619.5
AALR3,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,3.28,-1.2,13600.0,505531946.0,https://icons.brapi.dev/icons/AALR3.svg,Health Services,Serv.Méd.Hospit..Análises e Diagnósticos,stock,stock,AÇÃO B3,44608.0
ALPA3,ALPARGATAS S.A.,9.58,0.0,13600.0,7567661873.0,https://icons.brapi.dev/icons/ALPA3.svg,Consumer Non-Durables,Calçados,stock,stock,AÇÃO B3,130288.0
FYTO11,FYTO11,7.87,0.25,13518.0,,https://icons.brapi.dev/icons/NCHB11.svg,,Multicategoria,fund,fii,FII,106386.66
MBRF3F,MBRF3F,16.35,-1.45,13466.0,22560373988.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,stock,stock,AÇÃO B3,220169.1
CPLG11,CPLG11,11.06,-0.09,13307.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Logística,fund,fii,FII,147175.42
TASA3,TAURUS ARMAS S.A.,5.07,0.6,13300.0,679127174.0,https://icons.brapi.dev/icons/TASA3.svg,Electronic Technology,Armas e Munições,stock,stock,AÇÃO B3,67431.0
WEB311,WEB311,12.13,0.0,13294.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,161256.22
LEVE3F,MAHLE-METAL LEVE S.A.,32.99,-3.23,13280.0,4608326050.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,438107.2
T1SC34,T1SC34,10.41,-0.48,13219.0,98003221352.0541,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,137609.79
MRVE3F,MRV ENGENHARIA E PARTICIPACOES S.A.,4.78,-1.04,13174.0,2701605283.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Durables,,stock,stock,AÇÃO B3,62971.72
GGBR4F,GERDAU S.A.,24.67,-0.36,13092.0,45688884896.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,322979.64
CMIG3F,CIA ENERGETICA DE MINAS GERAIS - CEMIG,15.2,3.05,13071.0,33621301641.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,198679.19999999998
EZTC3F,EZ TEC EMPREEND. E PARTICIPACOES S.A.,10.53,-1.22,13061.0,2925351235.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,137532.33
GOAU4F,METALURGICA GERDAU S.A.,11.0,-0.36,13037.0,13928652093.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,143407.0
AURB11,AURB11,83.0,0.0,13000.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Logística,fund,fii,FII,1079000.0
PFIZ34,PFIZ34,34.94,0.4,12995.0,794338227555.9022,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,454045.3
CNES11,CNES11,1.38,3.76,12982.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,17915.16
M2PM34,M2PM34,61.63,6.76,12938.0,51550362142.485695,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,797368.9400000001
BEES3,BANESTES S.A. - BCO EST ESPIRITO SANTO,8.6,0.35,12900.0,3017337373.0,https://icons.brapi.dev/icons/BEES3.svg,Finance,Bancos,stock,stock,AÇÃO B3,110940.0
MTRE3F,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2.89,-0.34,12785.0,303573695.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,36948.65
B1NT34,B1NT34,30.21,1.41,12747.0,120337737316.69267,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,385086.87
XFIX11,XFIX11,13.04,-0.15,12622.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,164590.87999999998
YDUQ3F,YDUQS PARTICIPACOES S.A.,7.4,-4.52,12574.0,2007426241.0,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,stock,stock,AÇÃO B3,93047.6
BMEB3,BCO MERCANTIL DO BRASIL S.A.,47.0,-1.05,12500.0,6200864370.0,https://icons.brapi.dev/icons/BMEB3.svg,Finance,Bancos,stock,stock,AÇÃO B3,587500.0
M2RV34,M2RV34,115.99,-2.2,12487.0,1011844911274.0509,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1448367.13
CEAB3F,CEA MODAS S.A.,8.03,-1.95,12462.0,2515279611.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,100069.85999999999
AJFI11,AJFI11,8.19,0.24,12368.0,,https://icons.brapi.dev/icons/AJFI11.svg,,Shoppings,fund,fii,FII,101293.92
MDNE3F,MOURA DUBEUX ENGENHARIA S/A,23.19,-5.19,12306.0,2509934445.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,285376.14
BKNG34,BKNG34,6.34,-1.25,12235.0,833590804264.1704,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,77569.9
TELB4,TELEC BRASILEIRAS S.A. TELEBRAS,7.76,2.78,12200.0,1054130688.0,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,stock,stock,AÇÃO B3,94672.0
RENT3F,LOCALIZA RENT A CAR S.A.,33.83,-1.54,12122.0,36660323653.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,410087.25999999995
UNIP6F,UNIPAR CARBOCLORO S.A.,57.76,0.3,12077.0,6443162193.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,697567.52
USDB11,USDB11,100.42,0.36,12016.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1206646.72
RPRI11,RPRI11,71.69,-0.39,11980.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,858846.2
QQQI11,QQQI11,99.45,0.65,11968.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1190217.6
QLBR11,QLBR11,106.96,-0.49,11923.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1275284.0799999998
BINC11,BINC11,102.99,0.24,11789.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,1214149.1099999999
OIAG11,OIAG11,7.95,0.76,11688.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fi-agro,FIAGRO,92919.6
PDTC3,PADTEC HOLDING S.A.,1.6,0.63,11600.0,126356701.0,https://icons.brapi.dev/icons/PDTC3.svg,Electronic Technology,Programas e Serviços,stock,stock,AÇÃO B3,18560.0
VIVA3F,VIVARA PARTICIPAÇOES S.A,21.03,-1.59,11531.0,5012116823.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Durables,,stock,stock,AÇÃO B3,242496.93000000002
SOJA3F,BOA SAFRA SEMENTES S.A.,5.07,0.2,11526.0,716608635.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,58436.82
U1BE34,U1BE34,98.86,0.56,11419.0,805977435772.2308,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,bdr,bdr,AÇÃO GLOBAL / BDR,1128882.34
OIBR4,OI S.A.,0.5,0.0,11400.0,36211127.0,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,stock,stock,AÇÃO B3,5700.0
BRAP4F,BRADESPAR S.A.,20.36,-0.24,11398.0,7688957352.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,232063.28
KNOX11,KNOX11,100.0,-0.99,11241.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fip,FIP,1124100.0
FCXO34,FCXO34,113.45,-1.36,11226.0,499059018294.3318,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,1273589.7
BSLI4,BRB BCO DE BRASILIA S.A.,2.94,1.73,11200.0,1417868154.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,32928.0
TOTS3F,TOTVS S.A.,30.01,0.57,11187.0,17431461717.0,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,stock,stock,AÇÃO B3,335721.87
K1LA34,K1LA34,53.12,5.5,11151.0,1422525674888.1958,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,592341.12
GCRA11,GCRA11,48.28,0.79,11134.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fi-agro,FIAGRO,537549.52
KNDI11,KNDI11,97.87,0.61,11107.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,1087042.09
Z1TS34,Z1TS34,24.38,1.41,11091.0,162968676469.05875,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,270398.58
PETR3F,PETROLEO BRASILEIRO S.A. PETROBRAS,46.54,-0.7,11044.0,570317536822.0,https://icons.brapi.dev/icons/BRAPI.svg,Energy Minerals,,stock,stock,AÇÃO B3,513987.76
CYRE3F,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,21.47,1.9,10969.0,9109931991.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,235504.43
LVOL11,LVOL11,128.0,-0.57,10936.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1399808.0
HSLG11,HSLG11,83.43,-0.8,10836.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Logística,fund,fii,FII,904047.4800000001
AGRO3F,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,18.23,0.44,10819.0,1786994234.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,197230.37
BRFT11,BRFT11,61.0,-4.69,10803.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fi-agro,FIAGRO,658983.0
EALT4,ELECTRO ACO ALTONA S.A.,10.45,-2.43,10800.0,261778740.00000003,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,112859.99999999999
BIET39,ISHARES EXPANDED TECH-SOFTWARE SECTOR ETF,19.68,3.58,10760.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,211756.8
V1ST34,V1ST34,55.74,8.13,10536.0,255522569880.39523,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,bdr,bdr,AÇÃO GLOBAL / BDR,587276.64
M1NS34,M1NS34,30.42,0.8,10474.0,475551412652.1061,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,318619.08
CURY3F,CURY CONSTRUTORA E INCORPORADORA S.A.,31.88,-1.85,10432.0,9980742951.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,332572.16
EDGA11,EDGA11,13.16,4.03,10413.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,137035.08
RDOR3F,REDE DOR SÃO LUIZ S.A.,33.38,-3.67,10265.0,76035621005.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,342645.7
RINV11,RINV11,99.13,-1.66,10102.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,1001411.26
O1TI34,O1TI34,37.4,0.38,10002.0,144567246931.8773,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,374074.8
FSTU11,FSTU11,0.16,0.0,10000.0,,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,fund,etf,ETF,1600.0
RCRB11,RCRB11,129.62,-2.96,9995.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,1295551.9000000001
SMFT3F,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,17.0,-0.23,9893.0,10548144111.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,stock,stock,AÇÃO B3,168181.0
HODL11,HODL11,55.27,-0.05,9886.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,546399.2200000001
XLPR11,XLPR11,64.01,0.02,9844.0,,https://icons.brapi.dev/icons/RRCI11.svg,,Outros,fund,fii,FII,630114.4400000001
MELK3F,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2.79,-2.11,9821.0,557346726.0,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,stock,stock,AÇÃO B3,27400.59
IBIT39,ISHARES BITCOIN TRUST,61.99,-0.26,9806.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,607873.9400000001
SPXB11,SPXB11,17.89,0.11,9768.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,174749.52000000002
CAML3F,CAMIL ALIMENTOS S.A.,4.61,0.0,9767.0,1580102279.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,45025.87
IVWO11,IVWO11,21.84,0.14,9599.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,209642.16
